ESTADO,SCORE_ADVANCE,EXPERIENCIA_SF,BGI60_12,NUMCUENTASINBB,ANTIGUEDADMAXIMAPASIVOS,MAXIMAANTIGUEDADCTASABIERTAS,NUMSUSCRIPTORSECTORFINAN,MAXIATRASOU12MSECREAL,MAXANTIGCARTERASCERRADASU12M,MINIMAANTIGUEDADCTASCERRADAS,ANTIGUEDADMAXIMACREDITO,CONTMORA30SECREALU12M,VLR_COUTA_DATACREDITO,PORCENTAJEDECUENTASALDIA,VTAR_PROMEDIOLIMITES,VREAL_SUMASALDOACTUAL,VPRO_ENDSISTEMASINBB
b'APROBADO',721.0,b'Cliente Sin Experiencia',1.0,1.0,127.0,7.0,1.0,0.0,-999.0,-999.0,7.0,0.0,656000.0,100.0,7350000.0,0.0,6167600.0
b'APROBADO',731.0,b'Cliente Sin Experiencia',0.0,4.0,122.0,-999.0,-999.0,0.0,-999.0,34.0,-999.0,0.0,206000.0,100.0,0.0,2454000.0,-999.0
b'APROBADO',762.0,b'Cliente Sin Experiencia',0.0,2.0,53.0,-999.0,1.0,0.0,-999.0,-999.0,14.0,0.0,582000.0,100.0,0.0,1386000.0,9240000.0
b'APROBADO',634.0,b'Cliente Con Experiencia',0.0,1.0,65.0,27.0,6.0,0.0,-999.0,-999.0,27.0,0.0,959000.0,100.0,2590000.0,60000.0,11299000.0
b'APROBADO',712.0,b'Cliente Con Experiencia',0.0,1.0,69.0,25.0,3.0,0.0,19.0,6.0,95.0,0.0,1994000.0,100.0,0.0,2874000.0,28307000.0
b'APROBADO',657.0,b'Cliente Con Experiencia',0.0,4.0,137.0,105.0,3.0,0.0,-999.0,-999.0,105.0,0.0,912000.0,100.0,1200000.0,1199000.0,15823800.0
b'APROBADO',774.0,b'Cliente Sin Experiencia',0.0,0.0,121.0,-999.0,-999.0,0.0,-999.0,-999.0,57.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',735.0,b'Cliente Sin Experiencia',1.0,1.0,14.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,165000.0,100.0,0.0,0.0,-999.0
b'APROBADO',703.0,b'Cliente Con Experiencia',0.0,3.0,97.0,21.0,2.0,0.0,-999.0,74.0,76.0,0.0,672000.0,100.0,0.0,2496000.0,8128000.0
b'APROBADO',639.0,b'Cliente Sin Experiencia',0.0,4.0,85.0,7.0,2.0,0.0,-999.0,-999.0,7.0,0.0,703000.0,100.0,0.0,0.0,11768000.0
b'APROBADO',769.0,b'Cliente Con Experiencia',1.0,4.0,183.0,23.0,2.0,0.0,-999.0,-999.0,123.0,0.0,1404000.0,100.0,0.0,0.0,29930000.0
b'APROBADO',693.0,b'Cliente Sin Experiencia',0.0,1.0,34.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,178000.0,100.0,0.0,1075000.0,-999.0
b'APROBADO',588.0,b'Cliente Con Experiencia',1.0,3.0,76.0,14.0,1.0,0.0,-999.0,-999.0,73.0,0.0,387000.0,100.0,0.0,167000.0,19732000.0
b'APROBADO',780.0,b'Cliente Sin Experiencia',0.0,2.0,117.0,-999.0,-999.0,0.0,6.0,7.0,79.0,0.0,44000.0,100.0,0.0,0.0,0.0
b'APROBADO',812.0,b'Cliente Sin Experiencia',1.0,0.0,36.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,61000.0,100.0,0.0,143000.0,-999.0
b'APROBADO',821.0,b'Cliente Con Experiencia',0.0,9.0,89.0,19.0,1.0,0.0,0.0,6.0,79.0,0.0,381000.0,100.0,0.0,491000.0,7299000.0
b'APROBADO',785.0,b'Cliente Sin Experiencia',0.0,0.0,206.0,-999.0,-999.0,0.0,-999.0,168.0,-999.0,0.0,120000.0,100.0,0.0,522000.0,-999.0
b'APROBADO',671.0,b'Cliente Con Experiencia',0.0,3.0,67.0,18.0,2.0,0.0,12.0,6.0,18.0,0.0,234000.0,100.0,0.0,1067000.0,362000.0
b'APROBADO',672.0,b'Cliente Con Experiencia',0.0,2.0,65.0,12.0,1.0,-999.0,-999.0,-999.0,12.0,-999.0,188000.0,100.0,0.0,-999.0,5489000.0
b'APROBADO',762.0,b'Cliente Sin Experiencia',0.0,3.0,56.0,-999.0,-999.0,0.0,-999.0,20.0,-999.0,0.0,205000.0,100.0,0.0,1850000.0,-999.0
b'APROBADO',740.0,b'Cliente Sin Experiencia',0.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,38000.0,-999.0
b'APROBADO',643.0,b'Cliente Sin Experiencia',1.0,2.0,15.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',780.0,b'Cliente Sin Experiencia',0.0,0.0,162.0,-999.0,1.0,0.0,-999.0,-999.0,110.0,0.0,1654000.0,100.0,0.0,16404000.0,5928000.0
b'APROBADO',661.0,b'Cliente Con Experiencia',0.0,2.0,177.0,16.0,1.0,0.0,68.0,3.0,131.0,0.0,859000.0,100.0,0.0,6301000.0,0.0
b'APROBADO',803.0,b'Cliente Con Experiencia',0.0,4.0,98.0,85.0,5.0,0.0,35.0,6.0,98.0,0.0,3062000.0,100.0,15250000.0,55000.0,87807400.0
b'APROBADO',862.0,b'Cliente Sin Experiencia',1.0,3.0,138.0,8.0,1.0,0.0,7.0,1.0,60.0,0.0,730000.0,100.0,0.0,0.0,0.0
b'APROBADO',648.0,b'Cliente Sin Experiencia',1.0,0.0,13.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,210000.0,100.0,0.0,2101000.0,-999.0
b'APROBADO',757.0,b'Cliente Sin Experiencia',0.0,2.0,40.0,9.0,1.0,0.0,-999.0,35.0,48.0,0.0,85000.0,100.0,0.0,0.0,174000.0
b'APROBADO',835.0,b'Cliente Con Experiencia',0.0,2.0,66.0,59.0,3.0,0.0,13.0,6.0,59.0,0.0,1369000.0,100.0,3483000.0,27527000.0,5351600.0
b'APROBADO',656.0,b'Cliente Con Experiencia',0.0,3.0,56.0,19.0,1.0,0.0,-999.0,21.0,67.0,0.0,339000.0,100.0,0.0,0.0,1767000.0
b'APROBADO',817.0,b'Cliente Sin Experiencia',0.0,9.0,93.0,-999.0,1.0,0.0,-999.0,-999.0,42.0,0.0,1504000.0,100.0,0.0,1193000.0,13200000.0
b'APROBADO',716.0,b'Cliente Sin Experiencia',1.0,3.0,14.0,1.0,1.0,0.0,-999.0,-999.0,1.0,0.0,1167000.0,100.0,0.0,351000.0,22300000.0
b'APROBADO',725.0,b'Cliente Con Experiencia',0.0,3.0,64.0,19.0,4.0,0.0,13.0,6.0,26.0,0.0,1014000.0,100.0,2300000.0,0.0,5645200.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,0.0,36.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,23000.0,100.0,0.0,0.0,-999.0
b'APROBADO',789.0,b'Cliente Sin Experiencia',0.0,0.0,50.0,-999.0,1.0,0.0,-999.0,-999.0,21.0,0.0,217000.0,100.0,0.0,34000.0,100000.0
b'APROBADO',558.0,b'Cliente Con Experiencia',0.0,7.0,116.0,93.0,5.0,2.0,31.0,7.0,179.0,1.0,2103000.0,94.0,2075000.0,1415000.0,26379000.0
b'APROBADO',757.0,b'Cliente Sin Experiencia',0.0,1.0,41.0,-999.0,1.0,0.0,-999.0,-999.0,41.0,0.0,441000.0,100.0,0.0,279000.0,2835000.0
b'APROBADO',552.0,b'Cliente Con Experiencia',0.0,5.0,88.0,48.0,1.0,0.0,-999.0,17.0,48.0,0.0,140000.0,100.0,698000.0,0.0,698000.0
b'APROBADO',769.0,b'Cliente Sin Experiencia',0.0,0.0,54.0,-999.0,-999.0,0.0,-999.0,27.0,41.0,0.0,23000.0,100.0,0.0,0.0,0.0
b'APROBADO',794.0,b'Cliente Con Experiencia',0.0,0.0,155.0,24.0,2.0,0.0,-999.0,-999.0,48.0,0.0,5695000.0,100.0,0.0,0.0,11287000.0
b'APROBADO',668.0,b'Cliente Sin Experiencia',1.0,0.0,63.0,-999.0,1.0,-999.0,-999.0,-999.0,63.0,-999.0,218000.0,100.0,0.0,-999.0,2167000.0
b'APROBADO',860.0,b'Cliente Con Experiencia',0.0,2.0,68.0,22.0,1.0,0.0,-999.0,-999.0,36.0,0.0,71000.0,100.0,0.0,0.0,0.0
b'APROBADO',639.0,b'Cliente Con Experiencia',0.0,4.0,25.0,13.0,3.0,0.0,-999.0,-999.0,13.0,0.0,658000.0,100.0,600000.0,290000.0,6416200.0
b'APROBADO',680.0,b'Cliente Sin Experiencia',1.0,5.0,19.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,34000.0,100.0,0.0,0.0,-999.0
b'APROBADO',753.0,b'Cliente Sin Experiencia',0.0,1.0,184.0,-999.0,-999.0,0.0,-999.0,100.0,145.0,0.0,261000.0,100.0,0.0,1138000.0,0.0
b'APROBADO',835.0,b'Cliente Con Experiencia',0.0,7.0,120.0,13.0,3.0,0.0,52.0,1.0,100.0,0.0,1912000.0,100.0,900000.0,99000.0,36492000.0
b'APROBADO',678.0,b'Cliente Con Experiencia',1.0,12.0,112.0,48.0,4.0,0.0,70.0,1.0,91.0,0.0,3461000.0,100.0,3800000.0,0.0,52176000.0
b'APROBADO',735.0,b'Cliente Con Experiencia',0.0,4.0,105.0,99.0,6.0,0.0,91.0,8.0,99.0,0.0,4071000.0,100.0,2050000.0,2050000.0,58523200.0
b'APROBADO',660.0,b'Cliente Con Experiencia',1.0,1.0,42.0,12.0,2.0,1.0,-999.0,-999.0,12.0,1.0,972000.0,100.0,3500000.0,0.0,6440800.0
b'APROBADO',712.0,b'Cliente Con Experiencia',0.0,3.0,54.0,16.0,4.0,0.0,-999.0,25.0,38.0,0.0,1562000.0,100.0,1800000.0,600000.0,3021600.0
b'APROBADO',849.0,b'Cliente Con Experiencia',0.0,1.0,50.0,57.0,3.0,0.0,15.0,6.0,57.0,0.0,70000.0,100.0,1174000.0,0.0,1826400.0
b'APROBADO',675.0,b'Cliente Sin Experiencia',0.0,1.0,64.0,-999.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,833000.0,100.0,0.0,0.0,-999.0
b'APROBADO',698.0,b'Cliente Sin Experiencia',1.0,1.0,164.0,-999.0,-999.0,0.0,-999.0,67.0,77.0,0.0,0.0,100.0,0.0,31000.0,0.0
b'APROBADO',771.0,b'Cliente Con Experiencia',0.0,5.0,65.0,20.0,3.0,0.0,10.0,8.0,81.0,0.0,1303000.0,100.0,706000.0,23617000.0,14211200.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,1.0,36.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,96000.0,100.0,0.0,141000.0,-999.0
b'APROBADO',639.0,b'Cliente Con Experiencia',0.0,6.0,99.0,16.0,4.0,0.0,37.0,3.0,49.0,0.0,1017000.0,100.0,2400000.0,743000.0,31716600.0
b'APROBADO',661.0,b'Cliente Con Experiencia',0.0,5.0,44.0,14.0,3.0,0.0,-999.0,-999.0,32.0,0.0,474000.0,100.0,230000.0,31000.0,13775000.0
b'APROBADO',766.0,b'Cliente Sin Experiencia',0.0,8.0,41.0,9.0,1.0,0.0,-999.0,-999.0,157.0,0.0,1647000.0,100.0,1000000.0,7435000.0,317600.0
b'APROBADO',716.0,b'Cliente Con Experiencia',0.0,3.0,116.0,97.0,5.0,0.0,75.0,7.0,97.0,0.0,2829000.0,100.0,4623000.0,0.0,15864800.0
b'APROBADO',830.0,b'Cliente Con Experiencia',0.0,1.0,140.0,-999.0,-999.0,0.0,14.0,1.0,14.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',677.0,b'Cliente Sin Experiencia',0.0,1.0,90.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',716.0,b'Cliente Con Experiencia',0.0,4.0,174.0,21.0,4.0,0.0,-999.0,17.0,32.0,0.0,4031000.0,100.0,3120000.0,2956000.0,57074200.0
b'APROBADO',867.0,b'Cliente Con Experiencia',0.0,2.0,127.0,50.0,4.0,0.0,49.0,4.0,56.0,0.0,99000.0,100.0,933000.0,0.0,560000.0
b'APROBADO',858.0,b'Cliente Sin Experiencia',0.0,4.0,113.0,-999.0,-999.0,0.0,1.0,2.0,102.0,0.0,415000.0,100.0,0.0,5633000.0,0.0
b'APROBADO',725.0,b'Cliente Con Experiencia',0.0,1.0,134.0,18.0,4.0,0.0,-999.0,-999.0,47.0,0.0,1989000.0,100.0,3864000.0,239000.0,10606600.0
b'APROBADO',748.0,b'Cliente Sin Experiencia',1.0,5.0,65.0,-999.0,1.0,0.0,-999.0,-999.0,40.0,0.0,277000.0,100.0,0.0,96000.0,2545000.0
b'APROBADO',794.0,b'Cliente Con Experiencia',0.0,1.0,85.0,23.0,1.0,0.0,-999.0,-999.0,23.0,0.0,268000.0,100.0,0.0,583000.0,0.0
b'APROBADO',783.0,b'Cliente Con Experiencia',0.0,4.0,75.0,39.0,2.0,0.0,-999.0,37.0,45.0,0.0,914000.0,100.0,520000.0,0.0,33309000.0
b'APROBADO',789.0,b'Cliente Con Experiencia',0.0,1.0,60.0,20.0,3.0,0.0,18.0,8.0,46.0,0.0,4554000.0,100.0,7800000.0,7428000.0,57399600.0
b'APROBADO',725.0,b'Cliente Sin Experiencia',0.0,0.0,109.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,82000.0,100.0,0.0,472000.0,-999.0
b'APROBADO',629.0,b'Cliente Con Experiencia',0.0,2.0,121.0,41.0,4.0,0.0,4.0,6.0,43.0,0.0,1566000.0,100.0,635000.0,275000.0,14634000.0
b'APROBADO',757.0,b'Cliente Sin Experiencia',0.0,1.0,45.0,10.0,2.0,0.0,-999.0,-999.0,45.0,0.0,440000.0,100.0,700000.0,0.0,4059000.0
b'APROBADO',675.0,b'Cliente Con Experiencia',0.0,4.0,90.0,66.0,5.0,0.0,-999.0,20.0,66.0,0.0,1439000.0,100.0,1150000.0,763000.0,8508200.0
b'APROBADO',646.0,b'Cliente Con Experiencia',0.0,1.0,43.0,14.0,3.0,6.0,-999.0,-999.0,14.0,0.0,1043000.0,100.0,805000.0,2115000.0,1608400.0
b'APROBADO',776.0,b'Cliente Con Experiencia',0.0,4.0,94.0,52.0,2.0,0.0,-999.0,13.0,73.0,0.0,1380000.0,100.0,2250000.0,398000.0,38693000.0
b'APROBADO',743.0,b'Cliente Sin Experiencia',0.0,12.0,70.0,1.0,1.0,0.0,-999.0,-999.0,1.0,0.0,101000.0,100.0,4800000.0,0.0,3880800.0
b'APROBADO',744.0,b'Cliente Con Experiencia',0.0,4.0,116.0,12.0,4.0,0.0,16.0,3.0,80.0,0.0,1971000.0,100.0,2625000.0,55000.0,22833800.0
b'APROBADO',725.0,b'Cliente Con Experiencia',0.0,2.0,35.0,5.0,2.0,0.0,19.0,2.0,23.0,0.0,610000.0,100.0,850000.0,2044000.0,862000.0
b'APROBADO',794.0,b'Cliente Sin Experiencia',0.0,1.0,55.0,10.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,258000.0,100.0,0.0,191000.0,-999.0
b'APROBADO',798.0,b'Cliente Con Experiencia',0.0,6.0,52.0,16.0,3.0,0.0,14.0,3.0,16.0,0.0,1370000.0,100.0,200000.0,532000.0,420000.0
b'APROBADO',835.0,b'Cliente Con Experiencia',0.0,13.0,78.0,30.0,5.0,0.0,32.0,3.0,134.0,0.0,4143000.0,100.0,2725000.0,0.0,51832000.0
b'APROBADO',803.0,b'Cliente Con Experiencia',0.0,3.0,26.0,42.0,2.0,0.0,22.0,6.0,101.0,0.0,1596000.0,100.0,0.0,15289000.0,0.0
b'APROBADO',876.0,b'Cliente Sin Experiencia',0.0,3.0,54.0,-999.0,1.0,0.0,-999.0,-999.0,18.0,0.0,259000.0,100.0,0.0,180000.0,920000.0
b'APROBADO',807.0,b'Cliente Sin Experiencia',0.0,1.0,41.0,10.0,1.0,0.0,-999.0,-999.0,10.0,0.0,0.0,100.0,1000000.0,0.0,200000.0
b'APROBADO',656.0,b'Cliente Con Experiencia',0.0,2.0,115.0,21.0,1.0,0.0,-999.0,-999.0,21.0,0.0,927000.0,100.0,100000.0,0.0,20000.0
b'APROBADO',693.0,b'Cliente Con Experiencia',1.0,6.0,100.0,41.0,4.0,0.0,23.0,12.0,99.0,0.0,3650000.0,100.0,11849000.0,792000.0,62253200.0
b'APROBADO',684.0,b'Cliente Sin Experiencia',0.0,5.0,93.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,31000.0,-999.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,2.0,51.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',771.0,b'Cliente Sin Experiencia',0.0,4.0,46.0,6.0,1.0,0.0,-999.0,-999.0,6.0,0.0,577000.0,100.0,0.0,730000.0,9026000.0
b'APROBADO',657.0,b'Cliente Con Experiencia',0.0,3.0,68.0,13.0,1.0,0.0,-999.0,-999.0,13.0,0.0,342000.0,100.0,0.0,0.0,9024000.0
b'APROBADO',780.0,b'Cliente Con Experiencia',1.0,1.0,133.0,30.0,3.0,0.0,-999.0,33.0,52.0,0.0,5807000.0,100.0,0.0,0.0,21066000.0
b'APROBADO',695.0,b'Cliente Sin Experiencia',0.0,1.0,71.0,-999.0,-999.0,0.0,-999.0,-999.0,71.0,0.0,,100.0,0.0,0.0,0.0
b'APROBADO',730.0,b'Cliente Sin Experiencia',1.0,0.0,80.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,100.0,0.0,1130000.0,-999.0
b'APROBADO',693.0,b'Cliente Sin Experiencia',0.0,2.0,75.0,-999.0,1.0,0.0,-999.0,24.0,41.0,0.0,4557000.0,100.0,0.0,0.0,27855000.0
b'APROBADO',657.0,b'Cliente Con Experiencia',0.0,4.0,122.0,31.0,4.0,0.0,-999.0,-999.0,103.0,0.0,981000.0,100.0,2350000.0,166000.0,14500000.0
b'APROBADO',730.0,b'Cliente Con Experiencia',0.0,3.0,7.0,19.0,1.0,0.0,-999.0,17.0,23.0,0.0,829000.0,100.0,0.0,0.0,25886000.0
b'APROBADO',807.0,b'Cliente Sin Experiencia',0.0,2.0,88.0,9.0,3.0,0.0,9.0,9.0,18.0,0.0,555000.0,100.0,850000.0,38000.0,659200.0
b'APROBADO',643.0,b'Cliente Con Experiencia',1.0,11.0,46.0,44.0,4.0,0.0,38.0,6.0,44.0,0.0,1056000.0,100.0,1590000.0,231000.0,14307000.0
b'APROBADO',671.0,b'Cliente Con Experiencia',0.0,4.0,167.0,17.0,4.0,0.0,-999.0,-999.0,86.0,0.0,582000.0,100.0,0.0,793000.0,4984000.0
b'APROBADO',766.0,b'Cliente Sin Experiencia',0.0,7.0,165.0,-999.0,-999.0,6.0,-999.0,-999.0,121.0,0.0,0.0,100.0,0.0,1238000.0,0.0
b'APROBADO',822.0,b'Cliente Sin Experiencia',0.0,2.0,103.0,8.0,1.0,0.0,-999.0,42.0,85.0,0.0,201000.0,100.0,0.0,0.0,316000.0
b'APROBADO',721.0,b'Cliente Sin Experiencia',0.0,4.0,139.0,4.0,1.0,0.0,-999.0,-999.0,4.0,0.0,403000.0,100.0,0.0,61000.0,9788000.0
b'APROBADO',798.0,b'Cliente Con Experiencia',0.0,2.0,107.0,21.0,3.0,0.0,-999.0,31.0,50.0,0.0,520000.0,100.0,1650000.0,679000.0,1351600.0
b'APROBADO',643.0,b'Cliente Con Experiencia',0.0,3.0,110.0,65.0,6.0,0.0,32.0,6.0,65.0,0.0,1408000.0,100.0,3553000.0,21133000.0,15910800.0
b'APROBADO',643.0,b'Cliente Sin Experiencia',0.0,6.0,27.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,90000.0,100.0,0.0,260000.0,-999.0
b'APROBADO',835.0,b'Cliente Con Experiencia',0.0,4.0,61.0,17.0,2.0,0.0,8.0,10.0,18.0,0.0,299000.0,100.0,1525000.0,8610000.0,610000.0
b'APROBADO',753.0,b'Cliente Sin Experiencia',0.0,1.0,45.0,6.0,1.0,0.0,-999.0,17.0,39.0,0.0,131000.0,100.0,0.0,0.0,2897000.0
b'APROBADO',803.0,b'Cliente Sin Experiencia',0.0,2.0,68.0,3.0,1.0,0.0,-999.0,-999.0,3.0,0.0,242000.0,100.0,2270000.0,0.0,900400.0
b'APROBADO',713.0,b'Cliente Sin Experiencia',0.0,3.0,31.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,37000.0,100.0,0.0,0.0,-999.0
b'APROBADO',648.0,b'Cliente Sin Experiencia',1.0,5.0,123.0,3.0,1.0,0.0,-999.0,-999.0,3.0,0.0,1436000.0,100.0,0.0,4394000.0,10527000.0
b'APROBADO',680.0,b'Cliente Con Experiencia',0.0,0.0,176.0,24.0,2.0,0.0,-999.0,20.0,143.0,0.0,1644000.0,100.0,4730000.0,2404000.0,53066200.0
b'APROBADO',735.0,b'Cliente Sin Experiencia',0.0,1.0,124.0,-999.0,-999.0,0.0,-999.0,46.0,108.0,0.0,36000.0,100.0,0.0,40000.0,0.0
b'APROBADO',780.0,b'Cliente Con Experiencia',0.0,3.0,170.0,43.0,1.0,0.0,-999.0,36.0,79.0,0.0,229000.0,100.0,0.0,624000.0,0.0
b'APROBADO',757.0,b'Cliente Con Experiencia',0.0,1.0,167.0,17.0,2.0,0.0,-999.0,-999.0,17.0,0.0,512000.0,100.0,3200000.0,0.0,1867200.0
b'APROBADO',652.0,b'Cliente Sin Experiencia',1.0,1.0,28.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,365000.0,100.0,0.0,6423000.0,-999.0
b'APROBADO',771.0,b'Cliente Con Experiencia',0.0,4.0,114.0,26.0,2.0,0.0,50.0,1.0,59.0,0.0,5348000.0,100.0,0.0,0.0,75699000.0
b'APROBADO',680.0,b'Cliente Con Experiencia',0.0,4.0,139.0,23.0,2.0,0.0,-999.0,23.0,114.0,0.0,1597000.0,100.0,9400000.0,1645000.0,24181600.0
b'APROBADO',721.0,b'Cliente Con Experiencia',0.0,3.0,108.0,29.0,5.0,0.0,32.0,2.0,29.0,0.0,1438000.0,100.0,2800000.0,0.0,31970200.0
b'APROBADO',566.0,b'Cliente Sin Experiencia',0.0,11.0,128.0,5.0,1.0,0.0,-999.0,-999.0,5.0,0.0,615000.0,100.0,2000000.0,2592000.0,1993600.0
b'APROBADO',698.0,b'Cliente Con Experiencia',0.0,3.0,90.0,26.0,2.0,0.0,-999.0,14.0,71.0,0.0,418000.0,100.0,0.0,1426000.0,3493000.0
b'APROBADO',783.0,b'Cliente Sin Experiencia',0.0,7.0,137.0,-999.0,-999.0,0.0,-999.0,33.0,105.0,0.0,15000.0,100.0,0.0,0.0,0.0
b'APROBADO',671.0,b'Cliente Con Experiencia',0.0,4.0,121.0,75.0,7.0,0.0,-999.0,37.0,91.0,0.0,5206000.0,100.0,5021000.0,317000.0,35986400.0
b'APROBADO',771.0,b'Cliente Sin Experiencia',0.0,1.0,86.0,10.0,1.0,0.0,-999.0,17.0,44.0,0.0,162000.0,100.0,0.0,0.0,0.0
b'APROBADO',666.0,b'Cliente Con Experiencia',0.0,5.0,133.0,47.0,5.0,0.0,-999.0,19.0,124.0,0.0,959000.0,100.0,341000.0,458000.0,18531000.0
b'APROBADO',794.0,b'Cliente Con Experiencia',0.0,2.0,99.0,25.0,2.0,0.0,-999.0,-999.0,103.0,0.0,907000.0,100.0,2800000.0,588000.0,6615000.0
b'APROBADO',675.0,b'Cliente Sin Experiencia',0.0,0.0,87.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',753.0,b'Cliente Sin Experiencia',1.0,3.0,95.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,613000.0,100.0,0.0,118000.0,-999.0
b'APROBADO',735.0,b'Cliente Con Experiencia',0.0,4.0,117.0,59.0,3.0,0.0,13.0,5.0,96.0,0.0,1306000.0,100.0,0.0,43000.0,17507000.0
b'APROBADO',677.0,b'Cliente Sin Experiencia',0.0,2.0,98.0,-999.0,-999.0,0.0,-999.0,38.0,91.0,0.0,0.0,100.0,0.0,0.0,0.0
b'APROBADO',803.0,b'Cliente Con Experiencia',0.0,5.0,109.0,52.0,4.0,0.0,9.0,8.0,52.0,0.0,9214000.0,100.0,11933000.0,0.0,28472600.0
b'APROBADO',575.0,b'Cliente Sin Experiencia',1.0,16.0,53.0,7.0,3.0,0.0,-999.0,-999.0,7.0,0.0,747000.0,100.0,110000.0,849000.0,4296000.0
b'APROBADO',798.0,b'Cliente Sin Experiencia',1.0,6.0,37.0,2.0,1.0,0.0,-999.0,-999.0,23.0,0.0,57000.0,100.0,7200000.0,0.0,2214400.0
b'APROBADO',771.0,b'Cliente Sin Experiencia',0.0,4.0,38.0,-999.0,-999.0,0.0,-999.0,-999.0,68.0,0.0,913000.0,100.0,0.0,1854000.0,0.0
b'APROBADO',780.0,b'Cliente Con Experiencia',0.0,3.0,89.0,56.0,4.0,0.0,-999.0,-999.0,68.0,0.0,948000.0,100.0,1947000.0,248000.0,24128200.0
b'APROBADO',731.0,b'Cliente Sin Experiencia',0.0,4.0,21.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,,100.0,0.0,0.0,-999.0
b'APROBADO',743.0,b'Cliente Sin Experiencia',0.0,2.0,22.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,34000.0,100.0,0.0,0.0,-999.0
b'APROBADO',693.0,b'Cliente Sin Experiencia',0.0,1.0,36.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,134000.0,100.0,0.0,231000.0,-999.0
b'APROBADO',634.0,b'Cliente Con Experiencia',1.0,12.0,100.0,80.0,6.0,0.0,28.0,6.0,86.0,0.0,1298000.0,100.0,2367000.0,62000.0,19694600.0
b'APROBADO',628.0,b'Cliente Sin Experiencia',0.0,2.0,13.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,28000.0,100.0,0.0,0.0,-999.0
b'APROBADO',677.0,b'Cliente Sin Experiencia',0.0,2.0,31.0,-999.0,1.0,0.0,-999.0,-999.0,7.0,0.0,110000.0,100.0,0.0,0.0,411000.0
b'APROBADO',712.0,b'Cliente Sin Experiencia',0.0,4.0,70.0,9.0,1.0,0.0,-999.0,-999.0,-999.0,0.0,87000.0,100.0,0.0,823000.0,-999.0
b'APROBADO',725.0,b'Cliente Con Experiencia',0.0,6.0,124.0,110.0,6.0,0.0,14.0,10.0,110.0,0.0,3364000.0,100.0,3830000.0,422000.0,63207600.0
b'APROBADO',735.0,b'Cliente Sin Experiencia',0.0,2.0,104.0,-999.0,1.0,0.0,-999.0,16.0,69.0,0.0,132000.0,100.0,0.0,0.0,1550000.0
b'APROBADO',812.0,b'Cliente Con Experiencia',0.0,1.0,14.0,98.0,2.0,0.0,24.0,1.0,14.0,0.0,0.0,100.0,2000000.0,0.0,1349600.0
b'APROBADO',671.0,b'Cliente Sin Experiencia',0.0,9.0,51.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.0,-999.0,,100.0,0.0,-999.0,0.0
b'APROBADO',643.0,b'Cliente Con Experiencia',0.0,3.0,116.0,56.0,4.0,0.0,-999.0,35.0,59.0,0.0,1260000.0,100.0,1965000.0,37000.0,7217800.0
b'APROBADO',693.0,b'Cliente Con Experiencia',0.0,5.0,58.0,56.0,5.0,0.0,17.0,1.0,56.0,0.0,1935000.0,100.0,3228000.0,34000.0,56717200.0
